Cluster,Category_Name_Descriptive,__Spend_Final,Item ID,Item Name,Quantity,Total Bcy,Sub Total Bcy,Purchase Order ID,Product ID,Currency Code,Account ID,Tax ID,Quantity_log,Total_Bcy_log,Sub_Total_Bcy_log,Item_Name_Clean,lang,Item_Name_NoStop
134,Reinforcing Steel Bars / Saudi / Sabic,30375.0,3263831000003985116,"POLYSPORT STUCCO 950 – Elastic POLYSPORT STUCCO 950 polyurethane, two – component pore filler",1125.0,30375.0,30375.0,3263831000003985112,3.26383100000401e+18,SAR,3263831000000034003,3.26383100000008e+18,7.026426808699636,10.321408101911638,10.321408101911638,polysport stucco 950 elastic polysport stucco 950 polyurethane two component pore filler,en,polysport stucco 950 elastic polysport stucco 950 polyurethane two component pore filler
134,Reinforcing Steel Bars / Saudi / Sabic,31500.0,3263831000003985120,"POLYSPORT MAT 952 – Two POLYSPORT MAT 952 component, polyurethane, mat sealer",1125.0,31500.0,31500.0,3263831000003985112,3.263831000004008e+18,SAR,3263831000000034003,3.26383100000008e+18,7.026426808699636,10.357774570341576,10.357774570341576,polysport mat 952 two polysport mat 952 component polyurethane mat sealer,en,polysport mat 952 two polysport mat 952 component polyurethane mat sealer
134,Reinforcing Steel Bars / Saudi / Sabic,31500.0,3263831000003985118,"POLYSPORT PU 951 - Two–component, POLYSPORT PU 951 polyurethane, self-leveling coat for .indoor spor",1125.0,31500.0,31500.0,3263831000003985112,3.263831000004009e+18,SAR,3263831000000034003,3.26383100000008e+18,7.026426808699636,10.357774570341576,10.357774570341576,polysport pu 951 - two component polysport pu 951 polyurethane self-leveling coat for .indoor spor,en,polysport pu 951 - two component polysport pu 951 polyurethane self-leveling coat .indoor spor
134,Reinforcing Steel Bars / Saudi / Sabic,30375.0,3263831000003985114,Polyurethane primer,1125.0,30375.0,30375.0,3263831000003985112,3.263831000004009e+18,SAR,3263831000000034003,3.26383100000008e+18,7.026426808699636,10.321408101911638,10.321408101911638,polyurethane primer,en,polyurethane primer
134,Reinforcing Steel Bars / Saudi / Sabic,29250.0,3263831000003985122,"SAFEPOL – Elastic, shock –absorbent, wet-pour system",1125.0,29250.0,29250.0,3263831000003985112,3.263831000004008e+18,SAR,3263831000000034003,3.26383100000008e+18,7.026426808699636,10.283669040109793,10.283669040109793,safepol elastic shock absorbent wet-pour system,en,safepol elastic shock absorbent wet-pour system
128,Reinforcing Steel Bars / Watani,4700.0,3263831000003984106,حديد تسليح 8ملي-سابك,2.0,4700.0,4700.0,3263831000003984104,3.263831000004008e+18,SAR,3263831000000034003,3.26383100000008e+18,1.0986122886681096,8.45553053102413,8.45553053102413,حديد تسليح 8ملي-سابك,ar,حديد تسليح 8ملي-سابك
133,Reinforcing Steel Bars / Saudi / Sabic,17600.0,3263831000003984110,حديد تسليح 16ملي-سابك,8.0,17600.0,17600.0,3263831000003984104,3.263831000004008e+18,SAR,3263831000000034003,3.26383100000008e+18,2.1972245773362196,9.77571099759397,9.77571099759397,حديد تسليح 16ملي-سابك,ar,حديد تسليح 16ملي-سابك
122,Reinforcing Steel Bars / Sabic,17600.0,3263831000003984108,حديد تسليح 12ملي-سابك,8.0,17600.0,17600.0,3263831000003984104,3.263831000004008e+18,SAR,3263831000000034003,3.26383100000008e+18,2.1972245773362196,9.77571099759397,9.77571099759397,حديد تسليح 12ملي-سابك,ar,حديد تسليح 12ملي-سابك
130,Reinforcing Steel Bars / Sabic,17600.0,3263831000003984112,حديد تسليح سابك 18 ملم,8.0,17600.0,17600.0,3263831000003984104,3.263831000003991e+18,SAR,3263831000000034003,3.26383100000008e+18,2.1972245773362196,9.77571099759397,9.77571099759397,حديد تسليح سابك 18 ملم,ar,حديد تسليح سابك 18 ملم
24,Concrete Screed / Aggregates,1410.0,3263831000003987130,C35 OPC WITH ICE,6.0,1410.0,1410.0,3263831000003987128,3.263831000004004e+18,SAR,3263831000000034003,3.26383100000008e+18,1.9459101490553132,7.2520539518528135,7.2520539518528135,c35 opc with ice,en,c35 opc ice
24,Concrete Screed / Aggregates,7680.0,3263831000003987132,C35 SRC WITH ICE,32.0,7680.0,7680.0,3263831000003987128,3.263831000004008e+18,SAR,3263831000000034003,3.26383100000008e+18,3.4965075614664802,8.946505025998682,8.946505025998682,c35 src with ice,en,c35 src ice
136,Steel Sheets / HDG,231400.0,3263831000004091003,كيبل الرياض مسلح 4* 300 مم STA/XLPE/PVC,520.0,231400.0,231400.0,3263831000004091001,3.2638310000040847e+18,SAR,3263831000000034003,3.26383100000008e+18,6.255750041753367,12.351907415253551,12.351907415253551,كيبل الرياض مسلح 4* 300 مم sta/xlpe/pvc,ar,كيبل الرياض مسلح 4* 300 مم sta/xlpe/pvc
136,Steel Sheets / HDG,28600.0,3263831000004091011,كيبل أرضي 1* 150 مم Y/G,520.0,28600.0,28600.0,3263831000004091001,3.2638310000040873e+18,SAR,3263831000000034003,3.26383100000008e+18,6.255750041753367,10.261196961231647,10.261196961231647,كيبل ارضي 1* 150 مم y/g,ar,كيبل ارضي 1* 150 مم y/g
136,Steel Sheets / HDG,27500.0,3263831000004091007,كيبل الرياض مسلح 4* 70 مم STA/XLPE/PVC,250.0,27500.0,27500.0,3263831000004091001,3.2638310000040873e+18,SAR,3263831000000034003,3.26383100000008e+18,5.5254529391317835,10.221977646629885,10.221977646629885,كيبل الرياض مسلح 4* 70 مم sta/xlpe/pvc,ar,كيبل الرياض مسلح 4* 70 مم sta/xlpe/pvc
136,Steel Sheets / HDG,3500.0,3263831000004091015,كيبل أرضي 1* 35 مم Y/G,250.0,3500.0,3500.0,3263831000004091001,3.263831000004089e+18,SAR,3263831000000034003,3.26383100000008e+18,5.5254529391317835,8.160803920954665,8.160803920954665,كيبل ارضي 1* 35 مم y/g,ar,كيبل ارضي 1* 35 مم y/g
136,Steel Sheets / HDG,540000.0,3263831000004091005,كيبل الرياض مسلح 4* 240 مم STA/XLPE/PVC,1500.0,540000.0,540000.0,3263831000004091001,3.263831000004086e+18,SAR,3263831000000034003,3.26383100000008e+18,7.313886831633462,13.199326270390594,13.199326270390594,كيبل الرياض مسلح 4* 240 مم sta/xlpe/pvc,ar,كيبل الرياض مسلح 4* 240 مم sta/xlpe/pvc
136,Steel Sheets / HDG,72000.0,3263831000004091013,كيبل أرضي 1* 120 مم Y/G,1500.0,72000.0,72000.0,3263831000004091001,3.263831000004088e+18,SAR,3263831000000034003,3.26383100000008e+18,7.313886831633462,11.184435286790631,11.184435286790631,كيبل ارضي 1* 120 مم y/g,ar,كيبل ارضي 1* 120 مم y/g
136,Steel Sheets / HDG,26000.0,3263831000004091009,كيبل الرياض مسلح 4* 25 مم STA/XLPE/PVC,500.0,26000.0,26000.0,3263831000004091001,3.2638310000040847e+18,SAR,3263831000000034003,3.26383100000008e+18,6.2166061010848646,10.165890277802454,10.165890277802454,كيبل الرياض مسلح 4* 25 مم sta/xlpe/pvc,ar,كيبل الرياض مسلح 4* 25 مم sta/xlpe/pvc
136,Steel Sheets / HDG,3975.0,3263831000004091017,كيبل أرضي 1* 16 مم Y/G,500.0,3975.0,3975.0,3263831000004091001,3.26383100000409e+18,SAR,3263831000000034003,3.26383100000008e+18,6.2166061010848646,8.288031567776464,8.288031567776464,كيبل ارضي 1* 16 مم y/g,ar,كيبل ارضي 1* 16 مم y/g
68,PPR Adaptors / Male,691.1,3263831000004104055,reducing Tee ppr - tahweel™ / 50mmX32mm,80.0,691.1,691.1,3263831000004104049,3.2638310000040873e+18,SAR,3263831000000034003,3.26383100000008e+18,4.394449154672439,6.539730453847818,6.539730453847818,reducing tee ppr - tahweel / 50mmx32mm,en,reducing tee ppr - tahweel / 50mmx32mm
68,PPR Adaptors / Male,53.29,3263831000004104063,reducer socket ppr - tahweel™ / 50mmX25mm#,16.0,53.29,53.29,3263831000004104049,3.26383100000409e+18,SAR,3263831000000034003,3.26383100000008e+18,2.833213344056216,3.9943400479173596,3.9943400479173596,reducer socket ppr - tahweel / 50mmx25mm,sv,reducer socket ppr - tahweel / 50mmx25mm
137,Electrical Units / HR,292.6,3263831000004104071,register coupling - aplaco™ / 110mm,28.0,292.6,292.6,3263831000004104049,3.26383100000409e+18,SAR,3263831000000034003,3.26383100000008e+18,3.367295829986474,5.682218296740361,5.682218296740361,register coupling - aplaco / 110mm,en,register coupling - aplaco / 110mm
137,Electrical Units / HR,77.16,3263831000004104079,branch 87.50 ° pvc - aplaco™ / 110mmX110mm,4.0,77.16,77.16,3263831000004104049,3.263831000004089e+18,SAR,3263831000000034003,3.26383100000008e+18,1.6094379124341003,4.358758007734528,4.358758007734528,branch 87.50 pvc - aplaco / 110mmx110mm,en,branch 87.50 pvc - aplaco / 110mmx110mm
50,Steel Tubes / Square,331.8,3263831000004104087,bend 45 ° pvc - aplaco / 110mm,30.0,331.8,331.8,3263831000004104049,3.2638310000040847e+18,SAR,3263831000000034003,3.26383100000008e+18,3.4339872044851463,5.807541708947054,5.807541708947054,bend 45 pvc - aplaco / 110mm,en,bend 45 pvc - aplaco / 110mm
134,Reinforcing Steel Bars / Saudi / Sabic,145.6,3263831000004104095,cement weld-on 714 ™ - 1/2L,4.0,145.6,145.6,3263831000004104049,3.263831000004086e+18,SAR,3263831000000034003,3.26383100000008e+18,1.6094379124341003,4.987707789452551,4.987707789452551,cement weld-on 714 - 1/2l,nl,cement weld-on 714 - 1/2l
68,PPR Adaptors / Male,1922.5,3263831000004104103,ppr pipe normal - tahweel™ / 32mm / 5.8mt,50.0,1922.5,1922.5,3263831000004104049,3.263831000004086e+18,SAR,3263831000000034003,3.26383100000008e+18,3.9318256327243257,7.56190172219235,7.56190172219235,ppr pipe normal - tahweel / 32mm / 5.8mt,it,ppr pipe normal - tahweel / 32mm / 5.8mt
137,Electrical Units / HR,1829.44,3263831000004104111,stop globe valve ppr - 32mm / tahweel™,32.0,1829.44,1829.44,3263831000004104049,3.2638310000040847e+18,SAR,3263831000000034003,3.26383100000008e+18,3.4965075614664802,7.512311654093556,7.512311654093556,stop globe valve ppr - 32mm / tahweel,nl,stop globe valve ppr - 32mm / tahweel
137,Electrical Units / HR,96.6,3263831000004104119,elbow 90 ° ppr - tahweel™ / 32mm,70.0,96.6,96.6,3263831000004104049,3.2638310000040847e+18,SAR,3263831000000034003,3.26383100000008e+18,4.2626798770413155,4.580877493419047,4.580877493419047,elbow 90 ppr - tahweel / 32mm,nl,elbow 90 ppr - tahweel / 32mm
134,Reinforcing Steel Bars / Saudi / Sabic,1674.56,3263831000004104127,"water hammer - PPP / 1/2""",32.0,1674.56,1674.56,3263831000004104049,3.263831000004086e+18,SAR,3263831000000034003,3.26383100000008e+18,3.4965075614664802,7.423902716742104,7.423902716742104,water hammer - ppp / 1/2,en,water hammer - ppp / 1/2
137,Electrical Units / HR,48.6,3263831000004104135,"elbow 90 ° pvc SCH40 - fabco / 1""",60.0,48.6,48.6,3263831000004104049,3.263831000004089e+18,SAR,3263831000000034003,3.26383100000008e+18,4.110873864173311,3.903990833730882,3.903990833730882,elbow 90 pvc sch40 - fabco / 1,en,elbow 90 pvc sch40 - fabco / 1
137,Electrical Units / HR,4623.55,3263831000004104051,stop globe valve ppr - 32mm / tahweel™,80.0,4623.55,4623.55,3263831000004104049,3.263831000004089e+18,SAR,3263831000000034003,3.26383100000008e+18,4.394449154672439,8.43913434791554,8.43913434791554,stop globe valve ppr - 32mm / tahweel,nl,stop globe valve ppr - 32mm / tahweel
137,Electrical Units / HR,130.71,3263831000004104059,elbow 90 ° ppr - tahweel™ / 50mm,24.0,130.71,130.71,3263831000004104049,3.263831000004088e+18,SAR,3263831000000034003,3.26383100000008e+18,3.2188758248682006,4.880602536010955,4.880602536010955,elbow 90 ppr - tahweel / 50mm,nl,elbow 90 ppr - tahweel / 50mm
137,Electrical Units / HR,232.0,3263831000004104067,"short reducer pvc sch80 - aplaco™ / 11/2""X1""",80.0,232.0,232.0,3263831000004104049,3.2638310000040847e+18,SAR,3263831000000034003,3.26383100000008e+18,4.394449154672439,5.4510384535657,5.4510384535657,short reducer pvc sch80 - aplaco / 11/2 x1,en,short reducer pvc sch80 - aplaco / 11/2 x1
137,Electrical Units / HR,439.92,3263831000004104075,register coupling - aplaco™ / 50mm,78.0,439.92,439.92,3263831000004104049,3.263831000004088e+18,SAR,3263831000000034003,3.26383100000008e+18,4.3694478524670215,6.088863453095115,6.088863453095115,register coupling - aplaco / 50mm,en,register coupling - aplaco / 50mm
50,Steel Tubes / Square,279.0,3263831000004104083,bend 87.50 ° pvc - aplaco™ / 50mm,60.0,279.0,279.0,3263831000004104049,3.26383100000409e+18,SAR,3263831000000034003,3.26383100000008e+18,4.110873864173311,5.634789603169249,5.634789603169249,bend 87.50 pvc - aplaco / 50mm,en,bend 87.50 pvc - aplaco / 50mm
137,Electrical Units / HR,144.8,3263831000004104091,access plug & cap pvc - aplaco™ / 110mm,10.0,144.8,144.8,3263831000004104049,3.2638310000040847e+18,SAR,3263831000000034003,3.26383100000008e+18,2.3978952727983707,4.982235819574558,4.982235819574558,access plug cap pvc - aplaco / 110mm,ca,access plug cap pvc - aplaco / 110mm
137,Electrical Units / HR,29.12,3263831000004104099,end cap upvc white - era / 50mm,16.0,29.12,29.12,3263831000004104049,3.263831000004086e+18,SAR,3263831000000034003,3.26383100000008e+18,2.833213344056216,3.405189402931693,3.405189402931693,end cap upvc white - era / 50mm,en,end cap upvc white - era / 50mm
137,Electrical Units / HR,148.4,3263831000004104107,"test pluge ppr - tahweel™ / 1/2""",140.0,148.4,148.4,3263831000004104049,3.2638310000040873e+18,SAR,3263831000000034003,3.26383100000008e+18,4.948759890378168,5.006627272698717,5.006627272698717,test pluge ppr - tahweel / 1/2,nl,test pluge ppr - tahweel / 1/2
137,Electrical Units / HR,1093.4,3263831000004104115,"female threaded elbow ppr - tahweel™ / 25mmX1/2""",140.0,1093.4,1093.4,3263831000004104049,3.263831000004088e+18,SAR,3263831000000034003,3.26383100000008e+18,4.948759890378168,6.997961546868286,6.997961546868286,female threaded elbow ppr - tahweel / 25mmx1/2,en,female threaded elbow ppr - tahweel / 25mmx1/2
137,Electrical Units / HR,50.5,3263831000004104123,socket ppr - tahweel™ / 32mm,50.0,50.5,50.5,3263831000004104049,3.2638310000040847e+18,SAR,3263831000000034003,3.26383100000008e+18,3.9318256327243257,3.9415818076696905,3.9415818076696905,socket ppr - tahweel / 32mm,sv,socket ppr - tahweel / 32mm
137,Electrical Units / HR,614.34,3263831000004104131,ppr pipe normal - tahweel™ / 50mm / 5.8mt,6.0,614.34,614.34,3263831000004104049,3.263831000004089e+18,SAR,3263831000000034003,3.26383100000008e+18,1.9459101490553132,6.4221749605721845,6.4221749605721845,ppr pipe normal - tahweel / 50mm / 5.8mt,it,ppr pipe normal - tahweel / 50mm / 5.8mt
135,Black Cables / Saraya,691.6,3263831000004104139,"NDAL PVC Pipe SCH40 - 1""X3.38mm",40.0,691.6,691.6,3263831000004104049,3.2638310000040847e+18,SAR,3263831000000034003,3.26383100000008e+18,3.713572066704308,6.540452631968321,6.540452631968321,ndal pvc pipe sch40 - 1 x3.38mm,it,ndal pvc pipe sch40 - 1 x3.38mm
68,PPR Adaptors / Male,198.94,3263831000004104057,equal Tee 90 ° ppr - tahweel™ / 50mm,24.0,198.94,198.94,3263831000004104049,3.26383100000409e+18,SAR,3263831000000034003,3.26383100000008e+18,3.2188758248682006,5.298017321539034,5.298017321539034,equal tee 90 ppr - tahweel / 50mm,en,equal tee 90 ppr - tahweel / 50mm
135,Black Cables / Saraya,1555.2,3263831000004104065,gully adaptor - 110mmX50mm / aplaco™ / pieces,80.0,1555.2,1555.2,3263831000004104049,3.2638310000040847e+18,SAR,3263831000000034003,3.26383100000008e+18,4.394449154672439,7.35000223118283,7.35000223118283,gully adaptor - 110mmx50mm / aplaco / pieces,en,gully adaptor - 110mmx50mm / aplaco / pieces
137,Electrical Units / HR,157.0,3263831000004104073,register coupling - aplaco™ / 75mm,20.0,157.0,157.0,3263831000004104049,3.263831000004088e+18,SAR,3263831000000034003,3.26383100000008e+18,3.044522437723423,5.062595033026967,5.062595033026967,register coupling - aplaco / 75mm,en,register coupling - aplaco / 75mm
50,Steel Tubes / Square,98.88,3263831000004104081,bend 87.50 ° pvc - aplaco™ / 75mm,12.0,98.88,98.88,3263831000004104049,3.263831000004088e+18,SAR,3263831000000034003,3.26383100000008e+18,2.5649493574615367,4.603969465411573,4.603969465411573,bend 87.50 pvc - aplaco / 75mm,en,bend 87.50 pvc - aplaco / 75mm
135,Black Cables / Saraya,644.7,3263831000004104089,loor gully two side rubber - 75mm / aplaco™,10.0,644.7,644.7,3263831000004104049,3.263831000004088e+18,SAR,3263831000000034003,3.26383100000008e+18,2.3978952727983707,6.4703349996324215,6.4703349996324215,loor gully two side rubber - 75mm / aplaco,en,loor gully two side rubber - 75mm / aplaco
50,Steel Tubes / Square,720.0,3263831000004104097,bend 45 ° pvc - aplaco / 50mm,160.0,720.0,720.0,3263831000004104049,3.263831000004088e+18,SAR,3263831000000034003,3.26383100000008e+18,5.081404364984463,6.580639137284949,6.580639137284949,bend 45 pvc - aplaco / 50mm,en,bend 45 pvc - aplaco / 50mm
137,Electrical Units / HR,87.12,3263831000004104105,concealed valve ppr - tahweel™ / 25mm / -,2.0,87.12,87.12,3263831000004104049,3.26383100000409e+18,SAR,3263831000000034003,3.26383100000008e+18,1.0986122886681096,4.478699521934143,4.478699521934143,concealed valve ppr - tahweel / 25mm / -,en,concealed valve ppr - tahweel / 25mm / -
137,Electrical Units / HR,310.8,3263831000004104113,"female threaded tee ppr - tahweel™ / 25mmX1/2""",40.0,310.8,310.8,3263831000004104049,3.263831000004089e+18,SAR,3263831000000034003,3.26383100000008e+18,3.713572066704308,5.742361956623676,5.742361956623676,female threaded tee ppr - tahweel / 25mmx1/2,en,female threaded tee ppr - tahweel / 25mmx1/2
137,Electrical Units / HR,28.8,3263831000004104121,socket ppr - tahweel™ / 25mm,30.0,28.8,28.8,3263831000004104049,3.26383100000409e+18,SAR,3263831000000034003,3.26383100000008e+18,3.4339872044851463,3.3945083935113587,3.3945083935113587,socket ppr - tahweel / 25mm,sv,socket ppr - tahweel / 25mm
68,PPR Adaptors / Male,120.8,3263831000004104129,equal Tee 90 ° ppr - tahweel™ / 25mm,80.0,120.8,120.8,3263831000004104049,3.263831000004088e+18,SAR,3263831000000034003,3.26383100000008e+18,4.394449154672439,4.802380355275797,4.802380355275797,equal tee 90 ppr - tahweel / 25mm,en,equal tee 90 ppr - tahweel / 25mm
137,Electrical Units / HR,36.48,3263831000004104137,"coupling pvc SCH40 - fabco / 1""",64.0,36.48,36.48,3263831000004104049,3.263831000004088e+18,SAR,3263831000000034003,3.26383100000008e+18,4.174387269895637,3.6238074573702215,3.6238074573702215,coupling pvc sch40 - fabco / 1,en,coupling pvc sch40 - fabco / 1
137,Electrical Units / HR,3624.06,3263831000004104053,stop globe valve ppr - 50mm / tahweel™,16.0,3624.06,3624.06,3263831000004104049,3.26383100000409e+18,SAR,3263831000000034003,3.26383100000008e+18,2.833213344056216,8.195626118875936,8.195626118875936,stop globe valve ppr - 50mm / tahweel,nl,stop globe valve ppr - 50mm / tahweel
68,PPR Adaptors / Male,130.71,3263831000004104061,end cap ppr - tahweel™ / 50mm,24.0,130.71,130.71,3263831000004104049,3.263831000004086e+18,SAR,3263831000000034003,3.26383100000008e+18,3.2188758248682006,4.880602536010955,4.880602536010955,end cap ppr - tahweel / 50mm,nl,end cap ppr - tahweel / 50mm
137,Electrical Units / HR,416.0,3263831000004104069,"Adaptor Socket UPVC PN16 & ASTM - aplaco™ / 50mmX11/2""",80.0,416.0,416.0,3263831000004104049,3.26383100000409e+18,SAR,3263831000000034003,3.26383100000008e+18,4.394449154672439,6.0330862217988015,6.0330862217988015,adaptor socket upvc pn16 astm - aplaco / 50mmx11/2,en,adaptor socket upvc pn16 astm - aplaco / 50mmx11/2
50,Steel Tubes / Square,125.9,3263831000004104077,branch 45 ° pvc - aplaco™ / 75mmX75mm,10.0,125.9,125.9,3263831000004104049,3.263831000004089e+18,SAR,3263831000000034003,3.26383100000008e+18,2.3978952727983707,4.843399374720342,4.843399374720342,branch 45 pvc - aplaco / 75mmx75mm,en,branch 45 pvc - aplaco / 75mmx75mm
50,Steel Tubes / Square,224.32,3263831000004104085,bend 45 ° pvc - aplaco / 75mm,32.0,224.32,224.32,3263831000004104049,3.263831000004086e+18,SAR,3263831000000034003,3.26383100000008e+18,3.4965075614664802,5.417521614026513,5.417521614026513,bend 45 pvc - aplaco / 75mm,en,bend 45 pvc - aplaco / 75mm
137,Electrical Units / HR,115.9,3263831000004104093,access plug & cap pvc - aplaco™ / 75mm,10.0,115.9,115.9,3263831000004104049,3.263831000004089e+18,SAR,3263831000000034003,3.26383100000008e+18,2.3978952727983707,4.761318868478023,4.761318868478023,access plug cap pvc - aplaco / 75mm,ca,access plug cap pvc - aplaco / 75mm
137,Electrical Units / HR,1964.0,3263831000004104101,ppr pipe normal - tahweel™ / 25mm / 5.8mt,80.0,1964.0,1964.0,3263831000004104049,3.2638310000040847e+18,SAR,3263831000000034003,3.26383100000008e+18,4.394449154672439,7.583247524303362,7.583247524303362,ppr pipe normal - tahweel / 25mm / 5.8mt,it,ppr pipe normal - tahweel / 25mm / 5.8mt
68,PPR Adaptors / Male,16.48,3263831000004104109,reducer socket ppr - tahweel™ / 32mmX25mm,16.0,16.48,16.48,3263831000004104049,3.2638310000040847e+18,SAR,3263831000000034003,3.26383100000008e+18,2.833213344056216,2.8610573702273894,2.8610573702273894,reducer socket ppr - tahweel / 32mmx25mm,sv,reducer socket ppr - tahweel / 32mmx25mm
75,PPR Elbows / Deg / Tahweel,197.2,3263831000004104117,elbow 90 ° ppr - tahweel™ / 25mm,170.0,197.2,197.2,3263831000004104049,3.263831000004088e+18,SAR,3263831000000034003,3.26383100000008e+18,5.14166355650266,5.289276621895888,5.289276621895888,elbow 90 ppr - tahweel / 25mm,nl,elbow 90 ppr - tahweel / 25mm
68,PPR Adaptors / Male,56.7,3263831000004104125,equal Tee 90 ° ppr - tahweel™ / 32mm,30.0,56.7,56.7,3263831000004104049,3.263831000004088e+18,SAR,3263831000000034003,3.26383100000008e+18,3.4339872044851463,4.055257173514054,4.055257173514054,equal tee 90 ppr - tahweel / 32mm,en,equal tee 90 ppr - tahweel / 32mm
137,Electrical Units / HR,64.2,3263831000004104133,"elbow 45 ° pvc SCH40 - fabco / 1""",60.0,64.2,64.2,3263831000004104049,3.26383100000409e+18,SAR,3263831000000034003,3.26383100000008e+18,4.110873864173311,4.177459468932607,4.177459468932607,elbow 45 pvc sch40 - fabco / 1,en,elbow 45 pvc sch40 - fabco / 1
137,Electrical Units / HR,45.0,3263831000004104141,"Tee equal 90 ° pvc SCH40 - fabco / 1""",25.0,45.0,45.0,3263831000004104049,3.263831000004088e+18,SAR,3263831000000034003,3.26383100000008e+18,3.258096538021482,3.828641396489095,3.828641396489095,tee equal 90 pvc sch40 - fabco / 1,en,tee equal 90 pvc sch40 - fabco / 1
129,Reinforcing Steel Bars / Watani,196200.0,3263831000004101035,حديد تسليح سابك 16 ملم,90.0,196200.0,196200.0,3263831000004101029,3.26383100000409e+18,SAR,3263831000000034003,3.26383100000008e+18,4.51085950651685,12.18689492294037,12.18689492294037,حديد تسليح سابك 16 ملم,ar,حديد تسليح سابك 16 ملم
122,Reinforcing Steel Bars / Sabic,130800.0,3263831000004101031,حديد تسليح سابك 12 ملم,60.0,130800.0,130800.0,3263831000004101029,3.26383100000409e+18,SAR,3263831000000034003,3.26383100000008e+18,4.110873864173311,11.781432363235949,11.781432363235949,حديد تسليح سابك 12 ملم,ar,حديد تسليح سابك 12 ملم
125,Reinforcing Steel Bars / Sabic,174400.0,3263831000004101033,حديد تسليح سابك 14 ملم,80.0,174400.0,174400.0,3263831000004101029,3.2638310000040847e+18,SAR,3263831000000034003,3.26383100000008e+18,4.394449154672439,12.069112524385531,12.069112524385531,حديد تسليح سابك 14 ملم,ar,حديد تسليح سابك 14 ملم
131,Reinforcing Steel Bars / Sabic,199800.0,3263831000004084065,حديد تسليح مجدول سعودي سابك 14 مم * 12 م,90.0,199800.0,199800.0,3263831000004084061,3.2638310000040904e+18,SAR,3263831000000034003,3.26383100000008e+18,4.51085950651685,12.20507715018907,12.20507715018907,حديد تسليح مجدول سعودي سابك 14 مم * 12 م,ar,حديد تسليح مجدول سعودي سابك 14 مم * 12 م
133,Reinforcing Steel Bars / Saudi / Sabic,133200.0,3263831000004084067,حديد تسليح سعودي سابك 12 مم * 12م,60.0,133200.0,133200.0,3263831000004084061,3.2638310000040847e+18,SAR,3263831000000034003,3.26383100000008e+18,4.110873864173311,11.799614544567753,11.799614544567753,حديد تسليح سعودي سابك 12 مم * 12م,ar,حديد تسليح سعودي سابك 12 مم * 12م
132,Reinforcing Steel Bars / Sabic,222000.0,3263831000004084063,حديد تسليح مجدول سعودي سابك 16 مم * 12 م,100.0,222000.0,222000.0,3263831000004084061,3.263831000004089e+18,SAR,3263831000000034003,3.26383100000008e+18,4.61512051684126,12.310437165348775,12.310437165348775,حديد تسليح مجدول سعودي سابك 16 مم * 12 م,ar,حديد تسليح مجدول سعودي سابك 16 مم * 12 م
36,Electrical Wires / Cu XLPE PVC,64644.2,3263831000004080035,"CABLE TRAY ""TYPE TR-NEW,DESIGN""H.D.G.A.F 600MMWX100 MM HX2MM THK X2.44 MTR *RAL 9005 COATING",170.0,64644.2,64644.2,3263831000004080033,3.263831000004089e+18,SAR,3263831000000034003,3.26383100000008e+18,5.14166355650266,11.076669135503963,11.076669135503963,cable tray type tr-new design h.d.g.a.f 600mmwx100 mm hx2mm thk x2.44 mtr *ral 9005 coating,en,cable tray type tr-new design h.d.g.a.f 600mmwx100 mm hx2mm thk x2.44 mtr *ral 9005 coating
34,Cable Trays / HDG Steel,21591.0,3263831000004080043,"CABLE TRUNKING )OVERFLOOR)""H.D.G.A.F,SINGLE COMPARTMENT WITH COVER 100MM W X100 MM HX2.0MM THK X2.44",100.0,21591.0,21591.0,3263831000004080033,3.2638310000040873e+18,SAR,3263831000000034003,3.26383100000008e+18,4.61512051684126,9.980078154697841,9.980078154697841,cable trunking overfloor h.d.g.a.f single compartment with cover 100mm w x100 mm hx2.0mm thk x2.44,en,cable trunking overfloor h.d.g.a.f single compartment cover 100mm w x100 mm hx2.0mm thk x2.44
36,Electrical Wires / Cu XLPE PVC,2432.0,3263831000004080051,"CABLE TRAY HORIZONTAL UNEQUAL TEE,H.D.G.A.F 600-600-400MMWX100 MM HX2.0MM THK X300 MM R*CURVED TYPE,",8.0,2432.0,2432.0,3263831000004080033,3.2638310000040873e+18,SAR,3263831000000034003,3.26383100000008e+18,2.1972245773362196,7.796880342783522,7.796880342783522,cable tray horizontal unequal tee h.d.g.a.f 600-600-400mmwx100 mm hx2.0mm thk x300 mm r*curved type,en,cable tray horizontal unequal tee h.d.g.a.f 600-600-400mmwx100 mm hx2.0mm thk x300 mm r*curved type
36,Electrical Wires / Cu XLPE PVC,1630.95,3263831000004080059,"CABLE TRAY HORIZONTAL UNEQUAL TEE,H.D.G.A.F 400-400-300-300MMWX100 MM HX2.0MM THK X300 MM R*CURVED T",5.0,1630.95,1630.95,3263831000004080033,3.263831000004086e+18,SAR,3263831000000034003,3.26383100000008e+18,1.791759469228055,7.39753089779982,7.39753089779982,cable tray horizontal unequal tee h.d.g.a.f 400-400-300-300mmwx100 mm hx2.0mm thk x300 mm r*curved t,en,cable tray horizontal unequal tee h.d.g.a.f 400-400-300-300mmwx100 mm hx2.0mm thk x300 mm r*curved
